ID,Name,Mark
17380,Student_17380,6.73
17381,Student_17381,2.73
17382,Student_17382,0.49
17383,Student_17383,1.83
17384,Student_17384,0.56
17385,Student_17385,5.99
17386,Student_17386,1.11
17387,Student_17387,6.88
17388,Student_17388,1.87
17389,Student_17389,2.78
17390,Student_17390,7.74
17391,Student_17391,4.68
17392,Student_17392,2.89
17393,Student_17393,0.11
17394,Student_17394,8.89
17395,Student_17395,6.82
17396,Student_17396,4.97
17397,Student_17397,6.56
17398,Student_17398,4.69
17399,Student_17399,6.94
17400,Student_17400,5.81
17401,Student_17401,3.16
17402,Student_17402,9.26
17403,Student_17403,4.69
17404,Student_17404,9.50
17405,Student_17405,8.89
17406,Student_17406,6.23
17407,Student_17407,8.38
17408,Student_17408,4.51
17409,Student_17409,7.86
17410,Student_17410,5.30
17411,Student_17411,9.34
17412,Student_17412,3.24
17413,Student_17413,2.04
17414,Student_17414,4.15
17415,Student_17415,3.39
17416,Student_17416,1.36
17417,Student_17417,9.01
17418,Student_17418,9.30
17419,Student_17419,3.06
17420,Student_17420,5.35
17421,Student_17421,3.73
17422,Student_17422,9.72
17423,Student_17423,9.30
17424,Student_17424,5.32
17425,Student_17425,2.53
17426,Student_17426,9.43
17427,Student_17427,1.05
17428,Student_17428,6.02
17429,Student_17429,7.77
17430,Student_17430,8.85
17431,Student_17431,6.74
17432,Student_17432,9.89
17433,Student_17433,2.98
17434,Student_17434,8.43
17435,Student_17435,5.44
17436,Student_17436,8.18
17437,Student_17437,9.34
17438,Student_17438,1.11
17439,Student_17439,0.24
17440,Student_17440,3.12
17441,Student_17441,7.20
17442,Student_17442,9.38
17443,Student_17443,8.02
17444,Student_17444,0.03
17445,Student_17445,9.14
17446,Student_17446,7.87
17447,Student_17447,3.50
17448,Student_17448,1.05
17449,Student_17449,6.86
17450,Student_17450,7.23
17451,Student_17451,0.87
17452,Student_17452,5.65
17453,Student_17453,0.44
17454,Student_17454,1.19
17455,Student_17455,9.19
17456,Student_17456,7.58
17457,Student_17457,9.84
17458,Student_17458,5.91
17459,Student_17459,3.72
17460,Student_17460,8.73
17461,Student_17461,1.17
17462,Student_17462,2.67
17463,Student_17463,0.07
17464,Student_17464,9.77
17465,Student_17465,1.46
17466,Student_17466,7.50
17467,Student_17467,2.13
17468,Student_17468,0.56
17469,Student_17469,8.60
17470,Student_17470,0.44
17471,Student_17471,4.39
17472,Student_17472,7.19
17473,Student_17473,9.35
17474,Student_17474,3.95
17475,Student_17475,1.36
17476,Student_17476,9.72
17477,Student_17477,7.64
17478,Student_17478,3.69
17479,Student_17479,5.66
17480,Student_17480,8.30
17481,Student_17481,2.13
17482,Student_17482,2.04
17483,Student_17483,6.39
17484,Student_17484,5.16
17485,Student_17485,5.27
17486,Student_17486,5.81
17487,Student_17487,4.39
17488,Student_17488,4.34
17489,Student_17489,0.94
17490,Student_17490,9.18
17491,Student_17491,9.90
17492,Student_17492,8.38
17493,Student_17493,2.34
17494,Student_17494,1.74
17495,Student_17495,6.53
17496,Student_17496,3.83
17497,Student_17497,4.57
17498,Student_17498,0.82
17499,Student_17499,6.48
17500,Student_17500,3.30
17501,Student_17501,1.05
17502,Student_17502,0.14
17503,Student_17503,1.67
17504,Student_17504,6.49
17505,Student_17505,3.47
17506,Student_17506,0.63
17507,Student_17507,3.15
17508,Student_17508,4.14
17509,Student_17509,1.22
17510,Student_17510,8.04
17511,Student_17511,1.91
17512,Student_17512,5.83
17513,Student_17513,5.21
17514,Student_17514,0.70
17515,Student_17515,3.34
17516,Student_17516,2.92
17517,Student_17517,0.74
17518,Student_17518,4.50
17519,Student_17519,1.24
17520,Student_17520,3.90
17521,Student_17521,4.39
17522,Student_17522,2.44
17523,Student_17523,3.95
17524,Student_17524,7.91
17525,Student_17525,6.05
17526,Student_17526,9.46
17527,Student_17527,3.69
17528,Student_17528,9.92
17529,Student_17529,2.56
17530,Student_17530,8.28
17531,Student_17531,2.94
17532,Student_17532,3.71
17533,Student_17533,6.62
17534,Student_17534,6.08
17535,Student_17535,7.94
17536,Student_17536,6.98
17537,Student_17537,9.91
17538,Student_17538,0.73
17539,Student_17539,7.71
17540,Student_17540,1.78
17541,Student_17541,3.35
17542,Student_17542,7.86
17543,Student_17543,5.42
17544,Student_17544,7.53
17545,Student_17545,8.82
17546,Student_17546,7.86
17547,Student_17547,3.26
17548,Student_17548,7.26
17549,Student_17549,4.50
17550,Student_17550,6.78
17551,Student_17551,8.80
17552,Student_17552,8.68
17553,Student_17553,0.88
17554,Student_17554,3.86
17555,Student_17555,2.37
17556,Student_17556,4.64
17557,Student_17557,4.45
17558,Student_17558,4.95
17559,Student_17559,7.71
17560,Student_17560,3.12
17561,Student_17561,3.25
17562,Student_17562,9.14
17563,Student_17563,9.53
17564,Student_17564,9.69
17565,Student_17565,9.87
17566,Student_17566,0.35
17567,Student_17567,9.12
17568,Student_17568,0.06
17569,Student_17569,7.15
17570,Student_17570,6.85
17571,Student_17571,4.10
17572,Student_17572,9.93
17573,Student_17573,5.13
17574,Student_17574,6.65
17575,Student_17575,0.34
17576,Student_17576,3.17
17577,Student_17577,1.35
17578,Student_17578,1.78
17579,Student_17579,8.39
17580,Student_17580,9.13
17581,Student_17581,3.82
17582,Student_17582,8.12
17583,Student_17583,3.74
17584,Student_17584,9.45
17585,Student_17585,5.83
17586,Student_17586,3.37
17587,Student_17587,0.69
17588,Student_17588,4.00
17589,Student_17589,5.92
17590,Student_17590,3.41
17591,Student_17591,3.60
17592,Student_17592,3.72
17593,Student_17593,6.65
17594,Student_17594,6.27
17595,Student_17595,4.09
17596,Student_17596,2.83
17597,Student_17597,1.03
17598,Student_17598,6.07
17599,Student_17599,7.14
17600,Student_17600,8.21
17601,Student_17601,1.22
17602,Student_17602,1.12
17603,Student_17603,7.00
17604,Student_17604,6.38
17605,Student_17605,6.38
17606,Student_17606,5.37
17607,Student_17607,3.75
17608,Student_17608,5.81
17609,Student_17609,3.95
17610,Student_17610,3.25
17611,Student_17611,2.48
17612,Student_17612,1.38
17613,Student_17613,4.46
17614,Student_17614,8.50
17615,Student_17615,8.71
17616,Student_17616,8.65
17617,Student_17617,6.89
17618,Student_17618,8.73
17619,Student_17619,9.51
17620,Student_17620,5.41
17621,Student_17621,9.56
17622,Student_17622,3.87
17623,Student_17623,0.29
17624,Student_17624,0.37
17625,Student_17625,5.83
17626,Student_17626,5.92
17627,Student_17627,0.88
17628,Student_17628,9.96
17629,Student_17629,4.01
17630,Student_17630,5.87
17631,Student_17631,2.01
17632,Student_17632,2.11
17633,Student_17633,2.64
17634,Student_17634,5.34
17635,Student_17635,9.18
17636,Student_17636,5.61
17637,Student_17637,4.83
17638,Student_17638,3.25
17639,Student_17639,5.02
17640,Student_17640,7.02
17641,Student_17641,6.43
17642,Student_17642,2.44
17643,Student_17643,4.47
17644,Student_17644,8.79
17645,Student_17645,8.94
17646,Student_17646,7.10
17647,Student_17647,9.22
17648,Student_17648,7.61
17649,Student_17649,1.67
17650,Student_17650,5.82
17651,Student_17651,4.70
17652,Student_17652,5.12
17653,Student_17653,0.38
17654,Student_17654,9.29
17655,Student_17655,5.37
17656,Student_17656,3.45
17657,Student_17657,9.07
17658,Student_17658,8.06
17659,Student_17659,2.52
17660,Student_17660,7.99
17661,Student_17661,6.18
17662,Student_17662,9.02
17663,Student_17663,4.72
17664,Student_17664,4.24
17665,Student_17665,6.01
17666,Student_17666,7.76
17667,Student_17667,0.53
17668,Student_17668,4.64
17669,Student_17669,8.51
17670,Student_17670,3.45
17671,Student_17671,7.22
17672,Student_17672,4.62
17673,Student_17673,6.93
17674,Student_17674,8.92
17675,Student_17675,9.91
17676,Student_17676,3.91
17677,Student_17677,9.26
17678,Student_17678,8.09
17679,Student_17679,3.92
17680,Student_17680,2.68
17681,Student_17681,0.31
17682,Student_17682,8.28
17683,Student_17683,6.54
17684,Student_17684,1.25
17685,Student_17685,0.10
17686,Student_17686,4.06
17687,Student_17687,4.52
17688,Student_17688,3.61
17689,Student_17689,8.30
17690,Student_17690,2.17
17691,Student_17691,2.29
17692,Student_17692,7.04
17693,Student_17693,5.22
17694,Student_17694,2.19
17695,Student_17695,6.23
17696,Student_17696,3.85
17697,Student_17697,7.03
17698,Student_17698,1.70
17699,Student_17699,8.78
17700,Student_17700,3.43
17701,Student_17701,6.28
17702,Student_17702,8.66
17703,Student_17703,5.91
17704,Student_17704,8.27
17705,Student_17705,0.45
17706,Student_17706,9.49
17707,Student_17707,5.38
17708,Student_17708,3.76
17709,Student_17709,8.99
17710,Student_17710,2.58
17711,Student_17711,3.45
17712,Student_17712,5.35
17713,Student_17713,8.25
17714,Student_17714,1.29
17715,Student_17715,3.16
17716,Student_17716,5.79
17717,Student_17717,8.69
17718,Student_17718,3.85
17719,Student_17719,0.79
17720,Student_17720,0.55
17721,Student_17721,8.90
17722,Student_17722,3.51
17723,Student_17723,1.76
17724,Student_17724,6.89
17725,Student_17725,7.77
17726,Student_17726,8.79
17727,Student_17727,7.34
17728,Student_17728,8.43
17729,Student_17729,2.08
17730,Student_17730,0.87
17731,Student_17731,6.70
17732,Student_17732,4.77
17733,Student_17733,1.52
17734,Student_17734,1.51
17735,Student_17735,10.00
17736,Student_17736,7.66
17737,Student_17737,1.02
17738,Student_17738,9.21
17739,Student_17739,0.63
17740,Student_17740,2.34
17741,Student_17741,9.80
17742,Student_17742,1.66
17743,Student_17743,2.69
17744,Student_17744,1.32
17745,Student_17745,3.92
17746,Student_17746,4.72
17747,Student_17747,2.91
17748,Student_17748,8.75
17749,Student_17749,1.48
17750,Student_17750,2.94
17751,Student_17751,8.46
17752,Student_17752,6.92
17753,Student_17753,5.67
17754,Student_17754,4.98
17755,Student_17755,8.81
17756,Student_17756,1.82
17757,Student_17757,5.07
17758,Student_17758,2.04
17759,Student_17759,4.63
17760,Student_17760,6.61
17761,Student_17761,5.41
17762,Student_17762,6.48
17763,Student_17763,1.03
17764,Student_17764,8.89
17765,Student_17765,4.03
17766,Student_17766,4.90
17767,Student_17767,10.00
17768,Student_17768,8.43
17769,Student_17769,2.86
17770,Student_17770,0.27
17771,Student_17771,3.66
17772,Student_17772,3.96
17773,Student_17773,7.42
17774,Student_17774,5.67
17775,Student_17775,1.53
17776,Student_17776,3.48
17777,Student_17777,6.56
17778,Student_17778,0.44
17779,Student_17779,0.91
17780,Student_17780,9.30
17781,Student_17781,7.03
17782,Student_17782,3.81
17783,Student_17783,6.76
17784,Student_17784,2.49
17785,Student_17785,0.20
17786,Student_17786,9.46
17787,Student_17787,0.96
17788,Student_17788,8.68
17789,Student_17789,0.46
17790,Student_17790,6.57
17791,Student_17791,7.28
17792,Student_17792,7.50
17793,Student_17793,8.75
17794,Student_17794,1.08
17795,Student_17795,7.90
17796,Student_17796,7.49
17797,Student_17797,5.06
17798,Student_17798,7.25
17799,Student_17799,8.35
17800,Student_17800,0.80
17801,Student_17801,5.12
17802,Student_17802,4.02
17803,Student_17803,3.62
17804,Student_17804,2.34
17805,Student_17805,1.95
17806,Student_17806,4.48
17807,Student_17807,9.11
17808,Student_17808,3.84
17809,Student_17809,9.04
17810,Student_17810,8.97
17811,Student_17811,4.75
17812,Student_17812,9.06
17813,Student_17813,0.60
17814,Student_17814,4.16
17815,Student_17815,8.19
17816,Student_17816,3.48
17817,Student_17817,4.46
17818,Student_17818,7.57
17819,Student_17819,9.10
17820,Student_17820,3.32
17821,Student_17821,3.83
17822,Student_17822,3.72
17823,Student_17823,9.96
17824,Student_17824,1.49
17825,Student_17825,8.60
17826,Student_17826,4.21
17827,Student_17827,9.93
17828,Student_17828,2.43
17829,Student_17829,0.45
17830,Student_17830,7.55
17831,Student_17831,7.10
17832,Student_17832,5.86
17833,Student_17833,5.60
17834,Student_17834,0.85
17835,Student_17835,6.55
17836,Student_17836,0.64
17837,Student_17837,7.69
17838,Student_17838,3.98
17839,Student_17839,6.50
17840,Student_17840,9.44
17841,Student_17841,0.68
17842,Student_17842,0.33
17843,Student_17843,4.18
17844,Student_17844,2.45
17845,Student_17845,8.30
17846,Student_17846,6.38
17847,Student_17847,6.70
17848,Student_17848,2.09
17849,Student_17849,5.70
17850,Student_17850,6.11
17851,Student_17851,6.50
17852,Student_17852,0.36
17853,Student_17853,7.95
17854,Student_17854,5.45
17855,Student_17855,6.65
17856,Student_17856,7.47
17857,Student_17857,5.89
17858,Student_17858,4.77
17859,Student_17859,9.88
17860,Student_17860,3.98
17861,Student_17861,7.07
17862,Student_17862,5.36
17863,Student_17863,7.70
17864,Student_17864,4.58
17865,Student_17865,8.10
17866,Student_17866,3.22
17867,Student_17867,9.00
17868,Student_17868,7.20
17869,Student_17869,7.28
17870,Student_17870,3.71
17871,Student_17871,2.93
17872,Student_17872,7.20
17873,Student_17873,5.18
17874,Student_17874,4.15
17875,Student_17875,9.97
17876,Student_17876,9.01
17877,Student_17877,6.91
17878,Student_17878,4.28
17879,Student_17879,0.47
17880,Student_17880,1.22
17881,Student_17881,7.63
17882,Student_17882,1.81
17883,Student_17883,8.26
17884,Student_17884,1.25
17885,Student_17885,1.77
17886,Student_17886,1.90
17887,Student_17887,0.40
17888,Student_17888,1.51
17889,Student_17889,3.37
17890,Student_17890,5.12
17891,Student_17891,5.95
17892,Student_17892,3.59
17893,Student_17893,7.30
17894,Student_17894,0.66
17895,Student_17895,8.12
17896,Student_17896,4.51
17897,Student_17897,8.68
17898,Student_17898,6.64
17899,Student_17899,4.47
17900,Student_17900,2.15
17901,Student_17901,5.31
17902,Student_17902,0.54
17903,Student_17903,0.43
17904,Student_17904,2.62
17905,Student_17905,8.57
17906,Student_17906,4.12
17907,Student_17907,6.87
17908,Student_17908,2.95
17909,Student_17909,4.36
17910,Student_17910,2.30
17911,Student_17911,4.50
17912,Student_17912,9.40
17913,Student_17913,2.92
17914,Student_17914,5.78
17915,Student_17915,6.03
17916,Student_17916,5.65
17917,Student_17917,5.57
17918,Student_17918,7.52
17919,Student_17919,4.16
17920,Student_17920,2.02
17921,Student_17921,5.37
17922,Student_17922,1.99
17923,Student_17923,3.64
17924,Student_17924,6.31
17925,Student_17925,6.71
17926,Student_17926,8.60
17927,Student_17927,2.15
17928,Student_17928,9.15
17929,Student_17929,5.60
17930,Student_17930,3.61
17931,Student_17931,7.72
17932,Student_17932,9.87
17933,Student_17933,6.30
17934,Student_17934,3.59
17935,Student_17935,1.95
17936,Student_17936,7.61
17937,Student_17937,2.14
17938,Student_17938,1.55
17939,Student_17939,5.66
17940,Student_17940,4.63
17941,Student_17941,5.89
17942,Student_17942,2.07
17943,Student_17943,7.90
17944,Student_17944,0.89
17945,Student_17945,1.97
17946,Student_17946,3.28
17947,Student_17947,3.14
17948,Student_17948,1.18
17949,Student_17949,3.05
17950,Student_17950,0.96
17951,Student_17951,7.50
17952,Student_17952,6.28
17953,Student_17953,5.22
17954,Student_17954,9.14
17955,Student_17955,9.21
17956,Student_17956,7.71
17957,Student_17957,9.93
17958,Student_17958,4.12
17959,Student_17959,5.90
17960,Student_17960,5.10
17961,Student_17961,8.18
17962,Student_17962,5.64
17963,Student_17963,1.94
17964,Student_17964,2.17
17965,Student_17965,2.19
17966,Student_17966,5.23
17967,Student_17967,8.04
17968,Student_17968,2.09
17969,Student_17969,5.51
17970,Student_17970,3.35
17971,Student_17971,9.31
17972,Student_17972,9.18
17973,Student_17973,0.84
17974,Student_17974,1.34
17975,Student_17975,0.89
17976,Student_17976,6.00
17977,Student_17977,2.94
17978,Student_17978,4.20
17979,Student_17979,5.06
17980,Student_17980,6.39
17981,Student_17981,5.36
17982,Student_17982,3.43
17983,Student_17983,4.35
17984,Student_17984,3.47
17985,Student_17985,5.12
17986,Student_17986,6.76
17987,Student_17987,9.80
17988,Student_17988,0.41
17989,Student_17989,9.68
17990,Student_17990,1.47
17991,Student_17991,6.57
17992,Student_17992,1.77
17993,Student_17993,9.32
17994,Student_17994,8.28
17995,Student_17995,3.73
17996,Student_17996,7.43
17997,Student_17997,4.12
17998,Student_17998,3.18
17999,Student_17999,6.86
18000,Student_18000,4.59
18001,Student_18001,4.63
18002,Student_18002,9.13
18003,Student_18003,8.21
18004,Student_18004,7.20
18005,Student_18005,5.12
18006,Student_18006,0.30
18007,Student_18007,6.59
18008,Student_18008,6.62
18009,Student_18009,8.10
18010,Student_18010,8.84
18011,Student_18011,0.19
18012,Student_18012,2.16
18013,Student_18013,2.00
18014,Student_18014,0.85
18015,Student_18015,6.68
18016,Student_18016,9.14
18017,Student_18017,3.61
18018,Student_18018,2.62
18019,Student_18019,5.08
18020,Student_18020,5.15
18021,Student_18021,3.93
18022,Student_18022,3.58
18023,Student_18023,8.43
18024,Student_18024,8.90
18025,Student_18025,6.87
18026,Student_18026,4.07
18027,Student_18027,1.00
18028,Student_18028,0.45
18029,Student_18029,3.70
18030,Student_18030,8.81
18031,Student_18031,2.81
18032,Student_18032,6.89
18033,Student_18033,9.92
18034,Student_18034,2.65
18035,Student_18035,9.54
18036,Student_18036,2.50
18037,Student_18037,4.39
18038,Student_18038,0.31
18039,Student_18039,2.41
18040,Student_18040,1.89
18041,Student_18041,1.48
18042,Student_18042,4.35
18043,Student_18043,6.03
18044,Student_18044,6.36
18045,Student_18045,3.66
18046,Student_18046,4.50
18047,Student_18047,9.26
18048,Student_18048,6.13
18049,Student_18049,5.55
18050,Student_18050,9.99
18051,Student_18051,5.53
18052,Student_18052,1.48
18053,Student_18053,6.22
18054,Student_18054,6.36
18055,Student_18055,1.06
18056,Student_18056,6.74
18057,Student_18057,8.84
18058,Student_18058,8.60
18059,Student_18059,8.68
18060,Student_18060,8.14
18061,Student_18061,8.69
18062,Student_18062,6.51
18063,Student_18063,8.55
18064,Student_18064,7.44
18065,Student_18065,9.38
18066,Student_18066,2.49
18067,Student_18067,5.72
18068,Student_18068,1.89
18069,Student_18069,2.79
18070,Student_18070,9.97
18071,Student_18071,6.33
18072,Student_18072,9.11
18073,Student_18073,2.81
18074,Student_18074,6.63
18075,Student_18075,5.72
18076,Student_18076,6.84
18077,Student_18077,1.98
18078,Student_18078,5.39
18079,Student_18079,0.21
18080,Student_18080,6.87
18081,Student_18081,9.68
18082,Student_18082,7.34
18083,Student_18083,2.34
18084,Student_18084,2.95
18085,Student_18085,4.24
18086,Student_18086,2.84
18087,Student_18087,4.72
18088,Student_18088,3.90
18089,Student_18089,7.24
18090,Student_18090,4.53
18091,Student_18091,7.24
18092,Student_18092,6.09
18093,Student_18093,8.08
18094,Student_18094,9.28
18095,Student_18095,5.55
18096,Student_18096,8.87
18097,Student_18097,1.76
18098,Student_18098,6.99
18099,Student_18099,7.01
18100,Student_18100,2.10
18101,Student_18101,2.47
18102,Student_18102,3.59
18103,Student_18103,2.77
